u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel
5865538272,1232644986,0,"[1274364666, 151522874]",trunk_link,2,Chembur Flyover,True,False,170.62314529281804,,"LINESTRING (72.8990917 19.0650793, 72.8989555 19.0649805, 72.8980565 19.0643517, 72.8977483 19.0642315)",,,yes,,
5913464539,11029792637,0,438980152,residential,,,False,True,58.75513764325009,,"LINESTRING (72.8993896 19.0709293, 72.899739 19.0713418)",,,,,
5913464539,1232644920,0,1175244411,residential,,,False,False,67.50243289157073,,"LINESTRING (72.8993896 19.0709293, 72.8989883 19.0704553)",,,,,
5913464539,2246472223,0,215242005,residential,,,False,True,56.043514251130944,,"LINESTRING (72.8993896 19.0709293, 72.8992649 19.071052, 72.8989704 19.0712364)",,,,,
5913464570,7373967511,0,788726112,living_street,,,False,False,25.018125029103164,,"LINESTRING (72.9009554 19.0650337, 72.9011884 19.0649876)",,,,,
5913464570,7373967512,0,788726112,living_street,,,False,True,34.342688963240995,,"LINESTRING (72.9009554 19.0650337, 72.9006332 19.0650852)",,,,,
5913464570,4357289678,0,437950435,living_street,,,False,False,156.20527958362743,,"LINESTRING (72.9009554 19.0650337, 72.90087 19.0648225, 72.9006786 19.0645475, 72.9001648 19.0646428, 72.8998137 19.0645177)",,,,,
5913464571,4357289680,0,437950436,living_street,,,False,False,103.51164156109974,,"LINESTRING (72.9014191 19.0648558, 72.901264 19.064339, 72.901058 19.0639968)",,,,,
5926760156,1366008977,0,1153117577,secondary,,S.G. Barve Marg,False,False,4.864741905851793,,"LINESTRING (72.8807894 19.0650821, 72.8807541 19.0650538)",,,,,
5926760156,4264430447,0,235853250,residential,,,False,True,198.59720030149737,,"LINESTRING (72.8807894 19.0650821, 72.8817507 19.0658192, 72.8821897 19.0661564, 72.8822575 19.0662066)",,,,,
5926760156,13681073489,0,1235473844,secondary,,SG Barve Marg,True,False,61.17341198262841,,"LINESTRING (72.8807894 19.0650821, 72.8808564 19.0650054, 72.8808752 19.0649846, 72.8810681 19.0647719, 72.8811667 19.0646632)",,,,,
5994566552,1647286255,0,1349495527,residential,,,False,True,178.1037161900096,,"LINESTRING (72.8893502 19.0874925, 72.8896137 19.0882015, 72.8896211 19.088243, 72.8896183 19.0882846, 72.8894613 19.0890366)",,,,,
6029814725,4357381465,0,"[437960389, 640030765]",residential,,"['Culbaver Road', 'Culbaver road']",False,"[False, True]",62.78749334159319,,"LINESTRING (72.8870953 19.0838668, 72.8871248 19.0840493, 72.8871979 19.0840773, 72.8871966 19.0843828)",,,,,
6117377483,12430193495,0,275785282,tertiary,,,True,False,121.54158963128683,,"LINESTRING (72.8812616 19.0738631, 72.8813857 19.0738247, 72.8818819 19.0737385, 72.8821023 19.0737246, 72.8824022 19.0737058)",,,,,
6117377483,1366027980,0,570227371,residential,,Pipe Line Road,False,False,256.8085624589415,,"LINESTRING (72.8812616 19.0738631, 72.881651 19.0759673, 72.8816826 19.0761381)",,,,,
6117628325,6117628326,0,652574426,tertiary_link,,,False,True,12.006934927474793,,"LINESTRING (72.866555 19.059672, 72.8666577 19.0596247)",,,,,
6117628325,2897024515,0,1238603941,tertiary,2,Avenue 3,True,False,86.7321504535301,,"LINESTRING (72.866555 19.059672, 72.8669497 19.060357)",,,,,
6117628326,6117628325,0,652574426,tertiary_link,,,False,False,12.006934927474793,,"LINESTRING (72.8666577 19.0596247, 72.866555 19.059672)",,,,,
6117628326,631507965,0,1238603937,tertiary,2,,True,False,132.9138812339544,,"LINESTRING (72.8666577 19.0596247, 72.8666111 19.0595439, 72.8665125 19.0594077, 72.8663642 19.0592606, 72.8662049 19.059152, 72.8659976 19.0590646, 72.8657436 19.0590217, 72.8656488 19.0590058)",,,,,
6293072354,4362728148,0,438534176,residential,,,False,True,27.26216654343856,,"LINESTRING (72.8947876 19.0613901, 72.8946409 19.0615923)",,,,,
6293072354,2248802798,0,152314264,residential,,Postal Colony Road,False,False,152.22870643159854,,"LINESTRING (72.8947876 19.0613901, 72.895102 19.0615926, 72.8956015 19.0619228, 72.8957625 19.0623285)",,,,,
6293072354,1651414472,0,152314264,residential,,Postal Colony Road,False,True,115.8738789733706,,"LINESTRING (72.8947876 19.0613901, 72.8941691 19.060965, 72.8941383 19.0609252, 72.8941102 19.0608737, 72.8940768 19.0608127, 72.8940134 19.0606825)",,,,,
6293081321,1643351864,0,700035799,tertiary,,,False,True,58.291822267357865,,"LINESTRING (72.893406 19.0615451, 72.8929502 19.0612464)",,,,,
6293081321,13055928897,0,700035799,tertiary,,,False,False,198.72626690799868,,"LINESTRING (72.893406 19.0615451, 72.8937777 19.0618097, 72.8949164 19.0626203)",,,,,
6293081321,4357309647,0,1132423563,residential,,,False,True,172.39470786528892,,"LINESTRING (72.893406 19.0615451, 72.8932616 19.0617217, 72.8932077 19.0617995, 72.8931833 19.0618957, 72.8932037 19.062164, 72.8932286 19.062317, 72.893296 19.0624281, 72.8934359 19.0625165, 72.8936119 19.0625257, 72.8937708 19.0624885, 72.8938792 19.0624993)",,,,,
6429588362,6430474048,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,102.91362503831799,,"LINESTRING (72.8753865 19.070063, 72.8752191 19.0691511)",,,,,
6429588362,6429588363,0,686000445,primary_link,,,False,True,13.807613758313535,,"LINESTRING (72.8753865 19.070063, 72.8752569 19.0700834)",,,,,
6429588363,6429588362,0,686000445,primary_link,,,False,False,13.807613758313535,,"LINESTRING (72.8752569 19.0700834, 72.8753865 19.070063)",,,,,
6429588363,2622177275,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,75.56534410517921,,"LINESTRING (72.8752569 19.0700834, 72.875335 19.0706095, 72.8753551 19.0707566)",,,,,
6429734745,1366008983,0,122177888,tertiary,,,False,False,12.412918922694368,,"LINESTRING (72.874655 19.0660476, 72.8747716 19.0660298)",,,,,
6429734745,10923772457,0,1175571489,residential,,,False,False,63.022998553549805,,"LINESTRING (72.874655 19.0660476, 72.8740555 19.0660339)",,,,,
6429734745,6430399596,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,221.73467397307996,,"LINESTRING (72.874655 19.0660476, 72.8748019 19.0670165, 72.8749478 19.0680224)",,,,,
6430399591,2244797450,0,215059298,residential,,,False,False,70.51037969997813,,"LINESTRING (72.8738532 19.0681261, 72.8738566 19.0678797, 72.8742668 19.0678797)",,permissive,,,
6430399591,12070940448,0,215059298,residential,,,False,True,74.55634890300169,,"LINESTRING (72.8738532 19.0681261, 72.8738493 19.0684028, 72.8738737 19.0687959)",,permissive,,,
6430399591,6430399596,0,686081228,residential,,,False,True,155.45322150078152,,"LINESTRING (72.8738532 19.0681261, 72.8742537 19.0681108, 72.8742644 19.0682705, 72.8747512 19.0682781, 72.8747499 19.0680728, 72.8748489 19.0680476, 72.8749478 19.0680224)",,permissive,,,
6430399596,10254904765,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,4.40884512161551,,"LINESTRING (72.8749478 19.0680224, 72.8749541 19.0680616)",,,,,
6430399596,6430399591,0,686081228,residential,,,False,False,155.45322150078152,,"LINESTRING (72.8749478 19.0680224, 72.8748489 19.0680476, 72.8747499 19.0680728, 72.8747512 19.0682781, 72.8742644 19.0682705, 72.8742537 19.0681108, 72.8738532 19.0681261)",,permissive,,,
6430399597,13353063867,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,12.722981066399567,,"LINESTRING (72.8750869 19.0680563, 72.87507 19.067943)",,,,,
6430399597,10254904765,0,1121152377,primary_link,,,False,False,13.96891257775566,,"LINESTRING (72.8750869 19.0680563, 72.8749541 19.0680616)",,,,,
6430416810,6430416811,0,686081961,primary_link,,,False,True,9.16500164048672,,"LINESTRING (72.8711541 19.0583706, 72.8712283 19.0583273)",,,,,
6430416810,6494881117,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,178.59224070107035,,"LINESTRING (72.8711541 19.0583706, 72.8717002 19.0591442, 72.8721057 19.0597012)",,,,,
6430416811,6494934163,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,70.59906979195001,,"LINESTRING (72.8712283 19.0583273, 72.8708521 19.0578013)",,,,,
6430416811,6430416810,0,686081961,primary_link,,,False,False,9.16500164048672,,"LINESTRING (72.8712283 19.0583273, 72.8711541 19.0583706)",,,,,
6430474047,6429588363,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,103.64284764210106,,"LINESTRING (72.8751322 19.0691588, 72.8752569 19.0700834)",,,,,
6430474047,6430474048,0,686085633,primary_link,,,False,False,9.172650709319258,,"LINESTRING (72.8751322 19.0691588, 72.8752191 19.0691511)",,,,,
6430474048,13353086718,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,113.12611105449788,,"LINESTRING (72.8752191 19.0691511, 72.875097 19.0681403)",,,,,
6430474048,6430474047,0,686085633,primary_link,,,False,True,9.172650709319258,,"LINESTRING (72.8752191 19.0691511, 72.8751322 19.0691588)",,,,,
6430673820,10877916796,0,"[260786315, 1485033038, 1266523671]",primary,3,Bandra Kurla Complex Road,True,False,161.13376227507732,,"LINESTRING (72.8725951 19.071196, 72.8726999 19.0711947, 72.8728377 19.0711781, 72.873986 19.0709951, 72.8740839 19.0709216)",,,yes,,
6430673825,631525441,0,286066428,secondary,3,,True,False,35.81326304629975,,"LINESTRING (72.8721025 19.0714596, 72.8722123 19.0711547)",,,,,
6430673825,6430673820,0,686101421,primary_link,,,True,False,60.964176905577006,,"LINESTRING (72.8721025 19.0714596, 72.8721803 19.0713886, 72.8722651 19.0713114, 72.8723386 19.0712682, 72.8724405 19.0712378, 72.8725951 19.071196)",,,,,
6430758485,1647285774,0,122177886,tertiary,,,False,False,43.00769659223181,,"LINESTRING (72.8772521 19.0704473, 72.8768454 19.0704903)",,,,,
6430758485,1366009054,0,122177886,tertiary,,,False,True,48.23945904213273,,"LINESTRING (72.8772521 19.0704473, 72.8777099 19.0704157)",,,,,
6430758485,11037035697,0,686106863,residential,,,False,True,255.1232121639768,,"LINESTRING (72.8772521 19.0704473, 72.8773741 19.0707314, 72.8781171 19.072591)",,,,,
6430960763,11054515158,0,938635406,tertiary,,S G Barve Marg,False,True,128.0846833810633,,"LINESTRING (72.8802672 19.0737686, 72.880315 19.0734687, 72.8802756 19.0730465, 72.8801295 19.0726448)",,,,,
6430960763,2804584123,0,1128423092,tertiary,,S G Barve Marg,True,False,59.34505171541021,,"LINESTRING (72.8802672 19.0737686, 72.8802366 19.073961, 72.8801552 19.0742913)",,,,,
6430960767,12812047610,0,686127175,tertiary,,,True,False,27.109331534295197,,"LINESTRING (72.880484 19.0740375, 72.8804305 19.0739799, 72.8803737 19.0739132, 72.8803274 19.0738444)",,,,,
6430960767,2804584123,0,1236088975,trunk,3,Santa Cruz – Chembur Link Road,True,False,44.63448118141826,,"LINESTRING (72.880484 19.0740375, 72.8804281 19.0740867, 72.8801552 19.0742913)",SCLR,,,,
6431154248,2246661033,0,235864685,residential,,,False,False,50.161852240224825,,"LINESTRING (72.8815017 19.0690849, 72.8818443 19.0687708)",,,,,
6431154248,2246472177,0,235864685,residential,,,False,True,145.36223468924015,,"LINESTRING (72.8815017 19.0690849, 72.8805763 19.0700565)",,,,,
6431154248,2246472154,0,686142038,residential,,,False,True,73.49901381493844,,"LINESTRING (72.8815017 19.0690849, 72.8811904 19.068493)",,,,,
6431190844,6431190845,0,686144238,residential,,MIG Colony Road,False,True,58.22515697575752,,"LINESTRING (72.88313 19.0723903, 72.8836835 19.0723671)",,,,,
6431190844,11054528635,0,1190562142,residential,,,False,False,10.388719580768129,,"LINESTRING (72.88313 19.0723903, 72.8831369 19.0724835)",,,,,
6431190844,8701016828,0,686144238,residential,,MIG Colony Road,False,False,44.660417926719475,,"LINESTRING (72.88313 19.0723903, 72.8830983 19.0721643, 72.883078 19.0719917)",,,,,
6431190845,6431190844,0,686144238,residential,,MIG Colony Road,False,False,58.22515697575752,,"LINESTRING (72.8836835 19.0723671, 72.88313 19.0723903)",,,,,
6431190845,11042148860,0,789317004,residential,,Bazar Ward Road,False,False,48.10313290814911,,"LINESTRING (72.8836835 19.0723671, 72.8836826 19.0720014, 72.8836824 19.0719345)",,,,,
6431190845,2892843883,0,"[423847065, 789317004, 789317005]",residential,,Bazar Ward Road,False,True,45.55472635366823,,"LINESTRING (72.8836835 19.0723671, 72.8837379 19.0725878, 72.8837958 19.0726408, 72.8839046 19.07267)",,,yes,,
6431316956,2804500716,0,275776139,trunk,3,Santa Cruz – Chembur Link Road,True,False,187.67304772169433,,"LINESTRING (72.8936242 19.0654047, 72.895342 19.0649436)",SCLR,,,100,
6431316960,1232644316,0,1120261361,residential,,,False,True,214.29396835723392,,"LINESTRING (72.8915969 19.0660752, 72.8927213 19.0676829)",,,,,
6431316960,11071146293,0,1192644714,residential,,,False,False,43.083579315264686,,"LINESTRING (72.8915969 19.0660752, 72.8914242 19.0657238)",,,,,
6431316960,2246472016,0,686150965,residential,,,True,False,55.457412351317316,,"LINESTRING (72.8915969 19.0660752, 72.8916931 19.0660475, 72.8921016 19.0659296)",,,,,
6435209454,13675269070,0,215438458,residential,,Nehru Nagar Police Station Marg,False,False,93.09330242278905,,"LINESTRING (72.8812864 19.0594473, 72.8814847 19.0595407, 72.8817675 19.0597351, 72.882007 19.0599278)",,,,,
6435209454,2248802775,0,215438458,residential,,Nehru Nagar Police Station Marg,False,True,400.9442969534417,,"LINESTRING (72.8812864 19.0594473, 72.8807184 19.0591351, 72.8806571 19.0591351, 72.8806125 19.0591694, 72.8805405 19.0593383, 72.8802837 19.05992, 72.8801409 19.0603194, 72.8799967 19.0606074, 72.8797459 19.0610104, 72.8796294 19.0611976, 72.879586 19.061395, 72.8796168 19.061544, 72.8796902 19.0616417, 72.879831 19.0617338)",,,,,
6435209454,2248802664,0,686556566,residential,,,False,True,49.32713309638383,,"LINESTRING (72.8812864 19.0594473, 72.8812462 19.0595118, 72.8811926 19.0596056, 72.8811228 19.0597526, 72.8810856 19.0598473)",,,,,
6435423923,2622177294,0,1004456602,primary,,Magan Nathuram Road,False,True,14.160979803534287,,"LINESTRING (72.8804755 19.0798537, 72.8803765 19.0799401)",,,,,
6435423923,245668515,0,"[1474693249, 1265532942]",primary,,Lal Bahadur Shastri Marg,True,False,27.401648115521233,,"LINESTRING (72.8804755 19.0798537, 72.8804116 19.0797692, 72.8803239 19.0796532)",,,,,
6488652331,245665186,0,691476652,residential,,,False,True,64.98562509942933,,"LINESTRING (72.9011262 19.0548257, 72.9005079 19.0548287)",,,,,
6490872930,12378368427,0,1338240712,residential,,,False,True,6.181071585402433,,"LINESTRING (72.8641288 19.0731662, 72.8641305 19.0731384, 72.8641321 19.0731107)",,,,,
6491091371,6491091372,0,691673121,residential,,,False,True,31.643544046705255,,"LINESTRING (72.8661186 19.0755322, 72.8658187 19.0755577)",,,,,
6491091371,2244637012,0,215040167,residential,,,False,False,66.52478777564473,,"LINESTRING (72.8661186 19.0755322, 72.8660388 19.0753245, 72.8659027 19.0749698)",,,,,
6491091371,4342420383,0,215040167,residential,,,False,True,90.33859252234639,,"LINESTRING (72.8661186 19.0755322, 72.8661474 19.0755997, 72.8663566 19.0758887, 72.8666114 19.0760687, 72.8666168 19.0761574)",,,,,
6491091372,6491091371,0,691673121,residential,,,False,False,31.643544046705255,,"LINESTRING (72.8658187 19.0755577, 72.8661186 19.0755322)",,,,,
6491091372,6554206834,0,"[1430217913, 22855477]",residential,,Sunder Nagar Road Number 2,False,False,78.03161511099624,,"LINESTRING (72.8658187 19.0755577, 72.8657858 19.0758949, 72.8657605 19.0759439, 72.8657095 19.0759667, 72.8654394 19.0759641)",,,,,
6491091372,2244637012,0,1430217913,residential,,Sunder Nagar Road Number 2,False,True,66.00255188632435,,"LINESTRING (72.8658187 19.0755577, 72.8658662 19.0751555, 72.8659027 19.0749698)",,,,,
6493927744,6493927745,0,691876411,primary_link,,,False,True,16.823521808219745,,"LINESTRING (72.8691119 19.0554453, 72.8692675 19.0554808)",,,,,
6493927744,6494909533,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,166.78486957954058,,"LINESTRING (72.8691119 19.0554453, 72.8697749 19.0564458, 72.8698671 19.056585, 72.8699542 19.0567165)",,,,,
6493927745,6493927744,0,691876411,primary_link,,,False,False,16.823521808219745,,"LINESTRING (72.8692675 19.0554808, 72.8691119 19.0554453)",,,,,
6494817881,2804548108,0,1158399731,trunk,3,Santa Cruz – Chembur Link Road,True,False,166.22426786391418,,"LINESTRING (72.8738429 19.0756853, 72.8737182 19.0755914, 72.8732792 19.0753857, 72.8729153 19.0751903, 72.8727013 19.0750827, 72.8724618 19.0749621)",SCLR,,,,
6494817881,12334925204,0,"[1310993881, 1122421034]",trunk,2,Flyover,True,False,858.9939274295668,,"LINESTRING (72.8738429 19.0756853, 72.8728796 19.0752569, 72.8724334 19.0750323, 72.8723592 19.074995, 72.8672098 19.072745, 72.8664414 19.0724092)",,,yes,,
6494881117,2622177265,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,43.40481742985982,,"LINESTRING (72.8721057 19.0597012, 72.8723376 19.0600242)",,,,,
6494881117,6494881118,0,691942491,residential,,,False,True,12.507248891731237,,"LINESTRING (72.8721057 19.0597012, 72.8722045 19.0596385)",,,,,
6494881117,6965213090,0,691942491,residential,,,False,False,145.54139511128446,,"LINESTRING (72.8721057 19.0597012, 72.8719765 19.0597855, 72.8719041 19.059821, 72.8718424 19.0598768, 72.8717807 19.0599123, 72.8716734 19.0599427, 72.8714588 19.0599757, 72.8713649 19.0599301, 72.8711799 19.0599072, 72.8709975 19.059925, 72.8708151 19.0599453)",,,,,
6494881118,6494881117,0,691942491,residential,,,False,False,12.507248891731237,,"LINESTRING (72.8722045 19.0596385, 72.8721057 19.0597012)",,,,,
6494881118,6430416811,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,178.29460563263504,,"LINESTRING (72.8722045 19.0596385, 72.8715159 19.058724, 72.871492 19.0586951, 72.8713909 19.0585541, 72.8712283 19.0583273)",,,,,
6494896736,4352245939,0,1517014792,primary_link,,,False,False,13.285387791302554,,"LINESTRING (72.8735626 19.0630641, 72.8736834 19.0630289)",,,,,
6494896736,4352245947,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,259.49989573768914,,"LINESTRING (72.8735626 19.0630641, 72.873797 19.0635384, 72.8743979 19.0647078, 72.8745094 19.0650875, 72.8745268 19.0652025)",,,,,
6494909532,6493927745,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,154.7457393614787,,"LINESTRING (72.8700397 19.0566657, 72.8692675 19.0554808)",,,,,
6494909532,6494909533,0,691944419,primary_link,,,False,True,10.61408420044364,,"LINESTRING (72.8700397 19.0566657, 72.8699542 19.0567165)",,,,,
6494909533,6494909532,0,691944419,primary_link,,,False,False,10.61408420044364,,"LINESTRING (72.8699542 19.0567165, 72.8700397 19.0566657)",,,,,
6494909533,6494934166,0,256569139,primary,,Lal Bahadur Shastri Marg,True,False,103.96772259099883,,"LINESTRING (72.8699542 19.0567165, 72.8701179 19.0569414, 72.8705149 19.0574868)",,,,,
6494934163,6494934165,0,122303818,primary,,Lal Bahadur Shastri Marg,True,False,48.083800232760645,,"LINESTRING (72.8708521 19.0578013, 72.8705958 19.0574431)",,,,,
6494934163,6494934164,0,691946445,primary_link,,,False,True,9.37809684069803,,"LINESTRING (72.8708521 19.0578013, 72.8707791 19.0578498)",,,,,
